date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rating,away_rating,long,lat
2021-03-31,Austria,Denmark,0.0,4.0,FIFA World Cup qualification,Vienna,Austria,False,1755,1972,48.2083537,16.3725042
2021-03-31,England,Poland,2.0,1.0,FIFA World Cup qualification,London,England,False,1978,1803,51.5073219,-0.1276474
2021-03-31,Germany,Macedonia,1.0,2.0,FIFA World Cup qualification,Duisburg,Germany,False,1518,0,51.434999,6.759562
2021-06-03,Mexico,Costa Rica,0.0,0.0,CONCACAF Nations League,Denver,United States,True,1927,1623,39.7392364,-104.984862
2021-06-03,United States,Honduras,1.0,0.0,CONCACAF Nations League,Denver,United States,False,1762,1604,39.7392364,-104.984862
2021-06-03,Iran,Hong Kong,3.0,1.0,FIFA World Cup qualification,Arad,Iran,False,1766,1170,46.1753793,21.3196342
2021-06-03,Uruguay,Paraguay,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1954,1769,-34.9058916,-56.1913095
2021-06-03,Argentina,Chile,1.0,1.0,FIFA World Cup qualification,Santiago del Estero,Argentina,False,1991,1816,-27.6431016,-63.5408542
2021-06-03,Kuwait,Australia,0.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,1405,1712,29.3796532,47.9734174
2021-06-03,Qatar,India,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1645,1192,25.2856329,51.5264162
2021-06-04,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,Porto Alegre,Brazil,False,2136,1828,-30.0324999,-51.2303767
2021-06-05,Saudi Arabia,Yemen,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1575,1207,24.638916,46.7160104
2021-06-05,South Korea,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,1758,1265,37.6581862,126.8319452
2021-06-05,Aruba,Canada,0.0,7.0,FIFA World Cup qualification,Bradenton,United States,True,882,1613,27.4989278,-82.5748194
2021-06-06,Honduras,Costa Rica,2.0,2.0,CONCACAF Nations League,Denver,United States,True,1604,1623,39.7392364,-104.984862
2021-06-06,United States,Mexico,3.0,2.0,CONCACAF Nations League,Denver,United States,False,1762,1927,39.7392364,-104.984862
2021-06-07,Australia,Taiwan,5.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,950,0,29.3796532,47.9734174
2021-06-07,Japan,Tajikistan,4.0,1.0,FIFA World Cup qualification,Suita,Japan,False,1759,1251,34.764884,135.51735
2021-06-07,Bahrain,Iran,0.0,3.0,FIFA World Cup qualification,Riffa,Bahrain,False,1565,1766,26.1315261,50.5503431
2021-06-07,Qatar,Oman,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1645,1501,25.2856329,51.5264162
2021-06-08,Canada,Suriname,4.0,0.0,FIFA World Cup qualification,Bridgeview,United States,True,1613,1325,41.7500323,-87.8042216
2021-06-08,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,1828,1793,-0.2201641,-78.5123274
2021-06-08,Colombia,Argentina,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1896,1991,10.9810761,-74.7988827
2021-06-08,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,Caracas,Venezuela,False,1801,1954,10.4813175,-66.8796057
2021-06-08,Paraguay,Brazil,0.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,1769,2136,-25.2800459,-57.6343814
2021-06-09,South Korea,Sri Lanka,5.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,1758,658,37.6581862,126.8319452
2021-06-11,Nepal,Australia,0.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,906,1712,29.3796532,47.9734174
2021-06-11,Cambodia,Iran,0.0,10.0,FIFA World Cup qualification,Isa Town,Bahrain,True,837,1766,26.1741995,50.5473432
2021-06-11,Japan,Serbia,1.0,0.0,Kirin Challenge Cup,Kobe,Japan,False,1759,1798,34.6932379,135.1943764
2021-06-11,Saudi Arabia,Singapore,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1575,1159,24.638916,46.7160104
2021-06-12,Haiti,Canada,0.0,1.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1560,1613,18.547327,-72.3395928
2021-06-12,Wales,Switzerland,1.0,1.0,UEFA Euro,Cardiff,Wales,False,1845,1890,51.4816546,-3.1791934
2021-06-12,Denmark,Finland,0.0,1.0,UEFA Euro,Copenhagen,Denmark,False,1972,1703,55.6867243,12.5700724
2021-06-12,Russia,Belgium,0.0,3.0,UEFA Euro,Saint Petersburg,Russia,False,1742,2107,27.7703796,-82.6695085
2021-06-13,South Korea,Lebanon,2.0,1.0,FIFA World Cup qualification,Goyang,South Korea,False,1758,1386,37.6581862,126.8319452
2021-06-13,Netherlands,Ukraine,3.0,2.0,UEFA Euro,Amsterdam,Netherlands,False,1954,1810,52.3727598,4.8936041
2021-06-13,England,Croatia,1.0,0.0,UEFA Euro,London,England,False,1978,1827,51.5073219,-0.1276474
2021-06-13,Brazil,Venezuela,3.0,0.0,Copa América,Brasília,Brazil,False,2136,1801,-10.3333333,-53.2
2021-06-13,Colombia,Ecuador,1.0,0.0,Copa América,Cuiabá,Brazil,True,1896,1828,-15.5986686,-56.0991301
2021-06-14,Poland,Slovakia,1.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1803,1651,27.7703796,-82.6695085
2021-06-14,Spain,Sweden,0.0,0.0,UEFA Euro,Seville,Spain,False,2036,1846,37.3886303,-5.9953403
2021-06-14,Argentina,Chile,1.0,1.0,Copa América,Rio de Janeiro,Brazil,True,1991,1816,-22.9110137,-43.2093727
2021-06-15,Australia,Jordan,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,1712,1471,29.3796532,47.9734174
2021-06-15,Iran,Iraq,1.0,0.0,FIFA World Cup qualification,Arad,Iran,False,1766,1628,46.1753793,21.3196342
2021-06-15,Saudi Arabia,Uzbekistan,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1575,1559,24.638916,46.7160104
2021-06-15,Japan,Kyrgyzstan,5.0,1.0,FIFA World Cup qualification,Suita,Japan,False,1759,1270,34.764884,135.51735
2021-06-15,Canada,Haiti,3.0,0.0,FIFA World Cup qualification,Bridgeview,United States,True,1613,1560,41.7500323,-87.8042216
2021-06-15,Hungary,Portugal,0.0,3.0,UEFA Euro,Budapest,Hungary,False,1746,2035,47.4979937,19.0403594
2021-06-15,Germany,France,0.0,1.0,UEFA Euro,Munich,Germany,False,1934,2082,48.1371079,11.5753822
2021-06-16,Turkey,Wales,0.0,2.0,UEFA Euro,Baku,Azerbaijan,True,1800,1845,40.3755885,49.8328009
2021-06-16,Italy,Switzerland,3.0,0.0,UEFA Euro,Rome,Italy,False,2008,1890,41.8933203,12.4829321
2021-06-17,Denmark,Belgium,1.0,2.0,UEFA Euro,Copenhagen,Denmark,False,1972,2107,55.6867243,12.5700724
2021-06-17,Netherlands,Austria,2.0,0.0,UEFA Euro,Amsterdam,Netherlands,False,1954,1755,52.3727598,4.8936041
2021-06-17,Brazil,Peru,4.0,0.0,Copa América,Rio de Janeiro,Brazil,False,2136,1793,-22.9110137,-43.2093727
2021-06-18,Croatia,Czech Republic,1.0,1.0,UEFA Euro,Glasgow,Scotland,True,1827,1769,55.8609825,-4.2488787
2021-06-18,England,Scotland,0.0,0.0,UEFA Euro,London,England,False,1978,1666,51.5073219,-0.1276474
2021-06-18,Argentina,Uruguay,1.0,0.0,Copa América,Brasília,Brazil,True,1991,1954,-10.3333333,-53.2
2021-06-19,Spain,Poland,1.0,1.0,UEFA Euro,Seville,Spain,False,2036,1803,37.3886303,-5.9953403
2021-06-19,Hungary,France,1.0,1.0,UEFA Euro,Budapest,Hungary,False,1746,2082,47.4979937,19.0403594
2021-06-19,Germany,Portugal,4.0,2.0,UEFA Euro,Munich,Germany,False,1934,2035,48.1371079,11.5753822
2021-06-20,Italy,Wales,1.0,0.0,UEFA Euro,Rome,Italy,False,2008,1845,41.8933203,12.4829321
2021-06-20,Switzerland,Turkey,3.0,1.0,UEFA Euro,Baku,Azerbaijan,True,1890,1800,40.3755885,49.8328009
2021-06-20,Venezuela,Ecuador,2.0,2.0,Copa América,Rio de Janeiro,Brazil,True,1801,1828,-22.9110137,-43.2093727
2021-06-21,Denmark,Russia,4.0,1.0,UEFA Euro,Copenhagen,Denmark,False,1972,1742,55.6867243,12.5700724
2021-06-21,Finland,Belgium,0.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1703,2107,27.7703796,-82.6695085
2021-06-21,Netherlands,Macedonia,3.0,0.0,UEFA Euro,Amsterdam,Netherlands,False,1518,0,52.3727598,4.8936041
2021-06-21,Uruguay,Chile,1.0,1.0,Copa América,Cuiabá,Brazil,True,1954,1816,-15.5986686,-56.0991301
2021-06-21,Argentina,Paraguay,1.0,0.0,Copa América,Brasília,Brazil,True,1991,1769,-10.3333333,-53.2
2021-06-22,Scotland,Croatia,1.0,3.0,UEFA Euro,Glasgow,Scotland,False,1666,1827,55.8609825,-4.2488787
2021-06-22,England,Czech Republic,1.0,0.0,UEFA Euro,London,England,False,1978,1769,51.5073219,-0.1276474
2021-06-23,Spain,Slovakia,5.0,0.0,UEFA Euro,Seville,Spain,False,2036,1651,37.3886303,-5.9953403
2021-06-23,Sweden,Poland,3.0,2.0,UEFA Euro,Saint Petersburg,Russia,True,1846,1803,27.7703796,-82.6695085
2021-06-23,Germany,Hungary,2.0,2.0,UEFA Euro,Munich,Germany,False,1934,1746,48.1371079,11.5753822
2021-06-23,Portugal,France,2.0,2.0,UEFA Euro,Budapest,Hungary,True,2035,2082,47.4979937,19.0403594
2021-06-23,Ecuador,Peru,2.0,2.0,Copa América,Goiânia,Brazil,True,1828,1793,-16.680882,-49.2532691
2021-06-23,Brazil,Colombia,2.0,1.0,Copa América,Rio de Janeiro,Brazil,False,2136,1896,-22.9110137,-43.2093727
2021-06-24,Bolivia,Uruguay,0.0,2.0,Copa América,Cuiabá,Brazil,True,1578,1954,-15.5986686,-56.0991301
2021-06-26,Wales,Denmark,0.0,4.0,UEFA Euro,Amsterdam,Netherlands,True,1845,1972,52.3727598,4.8936041
2021-06-27,Netherlands,Czech Republic,0.0,2.0,UEFA Euro,Budapest,Hungary,True,1954,1769,47.4979937,19.0403594
2021-06-27,Belgium,Portugal,1.0,0.0,UEFA Euro,Seville,Spain,True,2107,2035,37.3886303,-5.9953403
2021-06-27,Brazil,Ecuador,1.0,1.0,Copa América,Goiânia,Brazil,False,2136,1828,-16.680882,-49.2532691
2021-06-28,Croatia,Spain,3.0,5.0,UEFA Euro,Copenhagen,Denmark,True,1827,2036,55.6867243,12.5700724
2021-06-28,France,Switzerland,3.0,3.0,UEFA Euro,Bucharest,Romania,True,2082,1890,44.4361414,26.1027202
2021-06-28,Argentina,Bolivia,4.0,1.0,Copa América,Cuiabá,Brazil,True,1991,1578,-15.5986686,-56.0991301
2021-06-28,Uruguay,Paraguay,1.0,0.0,Copa América,Rio de Janeiro,Brazil,True,1954,1769,-22.9110137,-43.2093727
2021-06-29,England,Germany,2.0,0.0,UEFA Euro,London,England,False,1978,1934,51.5073219,-0.1276474
2021-07-02,Switzerland,Spain,1.0,1.0,UEFA Euro,Saint Petersburg,Russia,True,1890,2036,27.7703796,-82.6695085
2021-07-02,Belgium,Italy,1.0,2.0,UEFA Euro,Munich,Germany,True,2107,2008,48.1371079,11.5753822
2021-07-02,Brazil,Chile,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,2136,1816,-22.9110137,-43.2093727
2021-07-03,Czech Republic,Denmark,1.0,2.0,UEFA Euro,Baku,Azerbaijan,True,1769,1972,40.3755885,49.8328009
2021-07-03,Ukraine,England,0.0,4.0,UEFA Euro,Rome,Italy,True,1810,1978,41.8933203,12.4829321
2021-07-03,Uruguay,Colombia,0.0,0.0,Copa América,Brasília,Brazil,True,1954,1896,-10.3333333,-53.2
2021-07-03,Argentina,Ecuador,3.0,0.0,Copa América,Goiânia,Brazil,True,1991,1828,-16.680882,-49.2532691
2021-07-05,Brazil,Peru,1.0,0.0,Copa América,Rio de Janeiro,Brazil,False,2136,1793,-22.9110137,-43.2093727
2021-07-06,Argentina,Colombia,1.0,1.0,Copa América,Brasília,Brazil,True,1991,1896,-10.3333333,-53.2
2021-07-06,Italy,Spain,1.0,1.0,UEFA Euro,London,England,True,2008,2036,51.5073219,-0.1276474
2021-07-07,England,Denmark,2.0,1.0,UEFA Euro,London,England,False,1978,1972,51.5073219,-0.1276474
2021-07-07,Senegal,Namibia,1.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,1726,1342,-33.9617051,25.6207519
2021-07-09,Senegal,Mozambique,1.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,True,1726,1259,-33.9617051,25.6207519
2021-07-10,Brazil,Argentina,0.0,1.0,Copa América,Rio de Janeiro,Brazil,False,2136,1991,-22.9110137,-43.2093727
2021-07-10,Mexico,Trinidad and Tobago,0.0,0.0,Gold Cup,Arlington,United States,True,1927,1353,32.7355816,-97.1071186
2021-07-11,England,Italy,1.0,1.0,UEFA Euro,London,England,False,1978,2008,51.5073219,-0.1276474
2021-07-11,Canada,Martinique,4.0,1.0,Gold Cup,Kansas City,United States,True,1613,1445,39.100105,-94.5781416
2021-07-11,United States,Haiti,1.0,0.0,Gold Cup,Kansas City,United States,False,1762,1560,39.100105,-94.5781416
2021-07-12,Costa Rica,Guadeloupe,3.0,1.0,Gold Cup,Orlando,United States,True,1623,1209,28.5421109,-81.3790304
2021-07-13,Senegal,Zimbabwe,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,1726,1404,-33.9617051,25.6207519
2021-07-13,Qatar,Panama,3.0,3.0,Gold Cup,Houston,United States,True,1645,1544,29.7589382,-95.3676974
2021-07-14,Senegal,Malawi,2.0,1.0,COSAFA Cup,Port Elizabeth,South Africa,True,1726,1351,-33.9617051,25.6207519
2021-07-14,Guatemala,Mexico,0.0,3.0,Gold Cup,Dallas,United States,True,1495,1927,32.7762719,-96.7968559
2021-07-15,Haiti,Canada,1.0,4.0,Gold Cup,Kansas City,United States,True,1560,1613,39.100105,-94.5781416
2021-07-15,United States,Martinique,6.0,1.0,Gold Cup,Kansas City,United States,False,1762,1445,39.100105,-94.5781416
2021-07-16,Senegal,Eswatini,2.0,2.0,COSAFA Cup,Port Elizabeth,South Africa,True,1726,1120,-33.9617051,25.6207519
2021-07-16,Suriname,Costa Rica,1.0,2.0,Gold Cup,Orlando,United States,True,1325,1623,28.5421109,-81.3790304
2021-07-17,Grenada,Qatar,0.0,4.0,Gold Cup,Houston,United States,True,1208,1645,29.7589382,-95.3676974
2021-07-18,South Africa,Senegal,0.0,0.0,COSAFA Cup,Port Elizabeth,South Africa,False,1480,1726,-33.9617051,25.6207519
2021-07-18,Mexico,El Salvador,1.0,0.0,Gold Cup,Dallas,United States,True,1927,1467,32.7762719,-96.7968559
2021-07-18,United States,Canada,1.0,0.0,Gold Cup,Kansas City,United States,False,1762,1613,39.100105,-94.5781416
2021-07-20,Costa Rica,Jamaica,1.0,0.0,Gold Cup,Orlando,United States,True,1623,1574,28.5421109,-81.3790304
2021-07-20,Honduras,Qatar,0.0,2.0,Gold Cup,Houston,United States,True,1604,1645,29.7589382,-95.3676974
2021-07-24,Mexico,Honduras,3.0,0.0,Gold Cup,Glendale,United States,True,1927,1604,34.1469416,-118.2478471
2021-07-24,Qatar,El Salvador,3.0,2.0,Gold Cup,Glendale,United States,True,1645,1467,34.1469416,-118.2478471
2021-07-25,Costa Rica,Canada,0.0,2.0,Gold Cup,Arlington,United States,True,1623,1613,32.7355816,-97.1071186
2021-07-25,United States,Jamaica,1.0,0.0,Gold Cup,Arlington,United States,False,1762,1574,32.7355816,-97.1071186
2021-07-29,Mexico,Canada,2.0,1.0,Gold Cup,Houston,United States,True,1927,1613,29.7589382,-95.3676974
2021-07-29,United States,Qatar,1.0,0.0,Gold Cup,Austin,United States,False,1762,1645,30.2711286,-97.7436995
2021-08-01,United States,Mexico,1.0,0.0,Gold Cup,Las Vegas,United States,False,1762,1927,36.1672559,-115.148516
2021-09-01,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,Thiès,Senegal,False,1726,1277,14.7948093,-16.9529272
2021-09-01,Portugal,Ireland,2.0,1.0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,2035,1614,37.214412249999995,-8.086534227529107
2021-09-01,France,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Strasbourg,France,False,2082,1635,48.584614,7.7507127
2021-09-01,Denmark,Scotland,2.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1972,1666,55.6867243,12.5700724
2021-09-01,Norway,Netherlands,1.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,1749,1954,59.9133301,10.7389701
2021-09-01,Russia,Croatia,0.0,0.0,FIFA World Cup qualification,Moscow,Russia,False,1742,1827,55.7504461,37.6174943
2021-09-02,Morocco,Sudan,2.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1673,1386,34.022405,-6.834543
2021-09-02,South Korea,Iraq,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,1758,1628,37.5666791,126.9782914
2021-09-02,Iran,Syria,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1766,1474,35.6892523,51.3896004
2021-09-02,Japan,Oman,0.0,1.0,FIFA World Cup qualification,Suita,Japan,False,1759,1501,34.764884,135.51735
2021-09-02,Australia,China,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,1712,1461,25.2856329,51.5264162
2021-09-02,Saudi Arabia,Vietnam,3.0,1.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1575,1410,24.638916,46.7160104
2021-09-02,Sweden,Spain,2.0,1.0,FIFA World Cup qualification,Stockholm,Sweden,False,1846,2036,59.3251172,18.0710935
2021-09-02,Estonia,Belgium,2.0,5.0,FIFA World Cup qualification,Tallinn,Estonia,False,1380,2107,59.4372155,24.7453688
2021-09-02,Hungary,England,0.0,4.0,FIFA World Cup qualification,Budapest,Hungary,False,1746,1978,47.4979937,19.0403594
2021-09-02,Poland,Albania,4.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1803,1552,52.2337172,21.071432235636493
2021-09-02,Liechtenstein,Germany,0.0,2.0,FIFA World Cup qualification,St. Gallen,Switzerland,True,1100,1934,47.4250593,9.3765878
2021-09-02,Ecuador,Paraguay,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1828,1769,-0.2201641,-78.5123274
2021-09-02,Peru,Uruguay,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,1793,1954,-12.0621065,-77.0365256
2021-09-02,Venezuela,Argentina,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,1801,1991,10.4813175,-66.8796057
2021-09-02,Chile,Brazil,0.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,1816,2136,9.8694792,-83.7980749
2021-09-02,Canada,Honduras,1.0,1.0,FIFA World Cup qualification,Toronto,Canada,False,1613,1604,43.6534817,-79.3839347
2021-09-02,El Salvador,United States,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1467,1762,13.6989939,-89.1914249
2021-09-02,Panama,Costa Rica,0.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,1544,1623,30.1600827,-85.6545729
2021-09-02,Mexico,Jamaica,2.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1927,1574,19.4326296,-99.1331785
2021-09-03,Tunisia,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1646,1355,36.767891,10.2724617
2021-09-03,Cameroon,Malawi,2.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1551,1351,3.8689867,11.5213344
2021-09-03,Ghana,Ethiopia,1.0,0.0,FIFA World Cup qualification,Cape Coast,Ghana,False,1608,1329,5.107467,-1.2430793
2021-09-04,Serbia,Luxembourg,4.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,1798,1393,44.8178131,20.4568974
2021-09-04,Ukraine,France,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1810,2082,50.4500336,30.5241361
2021-09-04,Faroe Islands,Denmark,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,1260,1972,62.012,-6.768
2021-09-04,Netherlands,Montenegro,4.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,1954,1530,51.4392648,5.478633
2021-09-04,Slovakia,Croatia,0.0,1.0,FIFA World Cup qualification,Bratislava,Slovakia,False,1651,1827,48.1516988,17.1093063
2021-09-05,Spain,Georgia,4.0,0.0,FIFA World Cup qualification,Badajoz,Spain,False,2036,1513,38.88964355,-6.980142450723942
2021-09-05,Switzerland,Italy,0.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,1890,2008,47.5581077,7.5878261
2021-09-05,Belarus,Wales,2.0,3.0,FIFA World Cup qualification,Kazan,Russia,True,1507,1845,55.7823547,49.1242266
2021-09-05,Belgium,Czech Republic,3.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,2107,1769,50.8465573,4.351697
2021-09-05,England,Andorra,4.0,0.0,FIFA World Cup qualification,London,England,False,1978,1030,51.5073219,-0.1276474
2021-09-05,San Marino,Poland,1.0,7.0,FIFA World Cup qualification,Serravalle,San Marino,False,827,1803,43.9699026,12.4802946
2021-09-05,Germany,Armenia,6.0,0.0,FIFA World Cup qualification,Stuttgart,Germany,False,1934,1587,48.7784485,9.1800132
2021-09-05,Ecuador,Chile,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1828,1816,-0.2201641,-78.5123274
2021-09-05,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1954,1578,-34.9058916,-56.1913095
2021-09-05,Costa Rica,Mexico,0.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1623,1927,9.9325427,-84.0795782
2021-09-05,United States,Canada,1.0,1.0,FIFA World Cup qualification,Nashville,United States,False,1762,1613,36.1622767,-86.7742984
2021-09-06,Ivory Coast,Cameroon,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1638,1551,5.320357,-4.016107
2021-09-06,South Africa,Ghana,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,1480,1608,-26.205,28.049722
2021-09-07,Zambia,Tunisia,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,1491,1646,-12.9693056,28.6365894
2021-09-07,Congo,Senegal,1.0,3.0,FIFA World Cup qualification,Brazzaville,Congo,False,1481,1726,-4.2694407,15.2712256
2021-09-07,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,Suwon,South Korea,False,1758,1386,37.2633325,127.0287472
2021-09-07,Iraq,Iran,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,1628,1766,25.2856329,51.5264162
2021-09-07,China,Japan,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,1461,1759,25.2856329,51.5264162
2021-09-07,Vietnam,Australia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,1410,1712,21.0294498,105.8544441
2021-09-07,Oman,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1501,1575,23.61515,58.5912467
2021-09-07,Ireland,Serbia,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1614,1798,53.3498006,-6.2602964
2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,1371,2035,40.3755885,49.8328009
2021-09-07,France,Finland,2.0,0.0,FIFA World Cup qualification,Lyon,France,False,2082,1703,45.7578137,4.8320114
2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1972,1592,55.6867243,12.5700724
2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,1954,1800,52.3727598,4.8936041
2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,Split,Croatia,False,1827,1616,43.5116383,16.4399659
2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,False,1483,2036,42.6638771,21.1640849
2021-09-08,Northern Ireland,Switzerland,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1569,1890,54.596391,-5.9301829
2021-09-08,Wales,Estonia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,1845,1380,51.4816546,-3.1791934
2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,Kazan,Russia,True,1507,2107,55.7823547,49.1242266
2021-09-08,Poland,England,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1803,1978,52.2337172,21.071432235636493
2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,1601,1934,64.145981,-21.9422367
2021-09-08,Costa Rica,Jamaica,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1623,1574,9.9325427,-84.0795782
2021-09-08,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,1544,1927,30.1600827,-85.6545729
2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,1613,1467,43.6534817,-79.3839347
2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1604,1762,15.5062156,-88.0248937
2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1954,1828,-34.9058916,-56.1913095
2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1991,1578,-34.6075682,-58.4370894
2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,2136,1793,-8.0584933,-34.8848193
2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1673,1355,34.022405,-6.834543
2021-10-06,Italy,Spain,1.0,2.0,UEFA Nations League,Milan,Italy,False,2008,2036,45.4641943,9.1896346
2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,Ansan,South Korea,False,1758,1474,43.6908432,0.7735233
2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,1451,1766,25.074282349999997,55.18853865430702
2021-10-07,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1575,1759,21.5810088,39.1653612
2021-10-07,Australia,Oman,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,1712,1501,25.2856329,51.5264162
2021-10-07,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1604,1623,15.5062156,-88.0248937
2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Austin,United States,False,1762,1574,30.2711286,-97.7436995
2021-10-07,Mexico,Canada,1.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1927,1613,19.4326296,-99.1331785
2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1646,1378,36.767891,10.2724617
2021-10-07,Ecuador,Bolivia,3.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1828,1578,-2.1900563,-79.8868741
2021-10-07,Venezuela,Brazil,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,1801,2136,10.4813175,-66.8796057
2021-10-07,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,1769,1991,-25.2800459,-57.6343814
